"steam_games_10982","wikidata_29999","0.9990695085474645"
"steam_games_1746","wikidata_8149","0.9983786083114069"
"steam_games_4386","wikidata_8189","0.8364710011906265"
"steam_games_9420","wikidata_15319","0.9988333540398778"
"steam_games_13463","wikidata_8138","0.9974523278067401"
"steam_games_4000","wikidata_8184","0.9975279009427299"
"steam_games_3999","wikidata_8183","0.9975279009427299"
"steam_games_3466","wikidata_8099","0.8904464469166898"
"steam_games_3465","wikidata_8098","0.8904464469166898"
"steam_games_12222","wikidata_8192","0.9983786083114069"
"steam_games_17450","wikidata_8463","0.9462140078013509"
"steam_games_17450","wikidata_8461","0.9462140078013509"
"steam_games_17450","wikidata_8462","0.9462140078013509"
"steam_games_17448","wikidata_9387","0.8944895543241338"
"steam_games_9028","wikidata_9180","0.7577696975976173"
"steam_games_433","wikidata_9300","0.8949969585568527"
"steam_games_433","wikidata_9299","0.9992578957643361"
"steam_games_4793","wikidata_10803","0.9988333540398778"
"steam_games_4792","wikidata_10802","0.9988333540398778"
"steam_games_15411","wikidata_33751","0.9867238027967664"
"steam_games_6575","wikidata_27436","0.9983786083114069"
"steam_games_6894","wikidata_12263","0.9984322419977472"
"steam_games_6895","wikidata_12264","0.9984322419977472"
"steam_games_20762","wikidata_24573","0.9988333540398778"
"steam_games_3592","wikidata_10692","0.9992578957643361"
"steam_games_3593","wikidata_10693","0.9992578957643361"
"steam_games_367","wikidata_15172","0.9263636611170936"
"steam_games_6843","wikidata_10695","0.9992578957643361"
"steam_games_6844","wikidata_10696","0.9992578957643361"
"steam_games_12267","wikidata_10689","0.9992578957643361"
"steam_games_12268","wikidata_10690","0.9992578957643361"
"steam_games_5270","wikidata_10833","0.9983786083114069"
"steam_games_5270","wikidata_10828","0.9983786083114069"
"steam_games_5270","wikidata_10823","0.9983786083114069"
"steam_games_5271","wikidata_10834","0.9983786083114069"
"steam_games_5271","wikidata_10829","0.9983786083114069"
"steam_games_5271","wikidata_10824","0.9983786083114069"
"steam_games_151","wikidata_9154","0.8894391414493982"
"steam_games_4739","wikidata_11219","0.9283245989330134"
"steam_games_3077","wikidata_12246","0.9983786083114069"
"steam_games_3076","wikidata_12245","0.9983786083114069"
"steam_games_6709","wikidata_9970","0.8928878502243486"
"steam_games_4141","wikidata_12210","0.8439727354999706"
"steam_games_19455","wikidata_9354","0.8112578436675193"
"steam_games_19455","wikidata_10796","0.7749166468093229"
"steam_games_12897","wikidata_9354","0.9990050940408394"
"steam_games_12897","wikidata_10796","0.9067260102774208"
"steam_games_16530","wikidata_10796","0.998488296469708"
"steam_games_10289","wikidata_9397","0.8641596998147402"
"steam_games_10289","wikidata_9412","0.8641596998147402"
"steam_games_10288","wikidata_8971","0.8962425418346301"
"steam_games_10288","wikidata_9411","0.8641596998147402"
"steam_games_4104","wikidata_10865","0.9983786083114069"
"steam_games_5123","wikidata_9386","0.9992578957643361"
"steam_games_3002","wikidata_9371","0.9462140078013509"
"steam_games_10837","wikidata_8290","0.8894391414493982"
"steam_games_10837","wikidata_8289","0.8894391414493982"
"steam_games_2979","wikidata_9297","0.8894391414493982"
"steam_games_13485","wikidata_8147","0.9992578957643361"
"steam_games_1421","wikidata_7548","0.8894391414493982"
"steam_games_6307","wikidata_22702","0.9983786083114069"
"steam_games_6306","wikidata_22701","0.9983786083114069"
"steam_games_16757","wikidata_20433","0.9983763062675182"
"steam_games_16757","wikidata_20434","0.9546295200434455"
"steam_games_14928","wikidata_16843","0.8894391414493982"
"steam_games_8009","wikidata_19828","0.9990221016363178"
"steam_games_8009","wikidata_19831","0.9990221016363178"
"steam_games_8010","wikidata_19829","0.9990221016363178"
"steam_games_8010","wikidata_19832","0.9990221016363178"
"steam_games_12860","wikidata_19998","0.8894391414493982"
"steam_games_12859","wikidata_19997","0.8894391414493982"
"steam_games_4293","wikidata_19943","0.8894391414493982"
"steam_games_4292","wikidata_19942","0.8894391414493982"
"steam_games_16045","wikidata_19933","0.9983786083114069"
"steam_games_16046","wikidata_19934","0.9983786083114069"
"steam_games_31415","wikidata_20007","0.8322236244362625"
"steam_games_31416","wikidata_20008","0.8322236244362625"
"steam_games_11143","wikidata_19670","0.9179363025632297"
"steam_games_11143","wikidata_19870","0.7958247431536568"
"steam_games_30772","wikidata_20007","0.9006208034873749"
"steam_games_35734","wikidata_20007","0.8322236244362625"
"steam_games_30910","wikidata_20007","0.9983786083114069"
"steam_games_5480","wikidata_19870","0.9983786083114069"
"steam_games_16439","wikidata_19947","0.8894391414493982"
"steam_games_11230","wikidata_19995","0.8894391414493982"
"steam_games_11231","wikidata_19993","0.8894391414493982"
"steam_games_14647","wikidata_24220","0.9192924341216562"
"steam_games_12203","wikidata_19852","0.9462140078013509"
"steam_games_27990","wikidata_19938","0.9983786083114069"
"steam_games_5295","wikidata_19969","0.8894391414493982"
"steam_games_5294","wikidata_19968","0.8894391414493982"
"steam_games_9654","wikidata_21271","0.9983786083114069"
"steam_games_2376","wikidata_32976","0.9974523278067401"
"steam_games_24214","wikidata_19853","0.9992578957643361"
"steam_games_22841","wikidata_22626","0.9988333540398778"
"steam_games_22840","wikidata_22625","0.9988333540398778"
"steam_games_11843","wikidata_32989","0.9992578957643361"
"steam_games_3382","wikidata_36012","0.8969332332347577"
"steam_games_1993","wikidata_33736","0.9980778898029516"
"steam_games_6606","wikidata_16842","0.9988333540398778"
"steam_games_24880","wikidata_16845","0.7483404865469027"
"steam_games_24879","wikidata_16844","0.7483404865469027"
"steam_games_32251","wikidata_16844","0.9984361562726681"
"steam_games_32252","wikidata_16845","0.9984361562726681"
"steam_games_2076","wikidata_18418","0.9752503263723187"
"steam_games_17567","wikidata_33701","0.8894391414493982"
"steam_games_819","wikidata_33733","0.855882762677124"
"steam_games_818","wikidata_33733","0.9603703606935631"
"steam_games_817","wikidata_33733","0.9975279009427299"
"steam_games_1790","wikidata_33748","0.9975385129860108"
"steam_games_72","wikidata_33641","0.9981001505636812"
"steam_games_18362","wikidata_24413","0.9983786083114069"
"steam_games_1661","wikidata_31433","0.9988333540398778"
"steam_games_1661","wikidata_31436","0.9988333540398778"
"steam_games_1549","wikidata_31439","0.9462140078013509"
"steam_games_1549","wikidata_31441","0.9462140078013509"
"steam_games_1559","wikidata_33725","0.9989029831237467"
"steam_games_172","wikidata_19876","0.9988680074541346"
"steam_games_1592","wikidata_4147","0.9992578957643361"
"steam_games_1592","wikidata_34218","0.8949969585568527"
"steam_games_1591","wikidata_1022","0.9326591038613453"
"steam_games_21118","wikidata_28453","0.9983786083114069"
"steam_games_1232","wikidata_366","0.9992578957643361"
"steam_games_1232","wikidata_5904","0.7062456270735692"
"steam_games_1233","wikidata_367","0.9992578957643361"
"steam_games_1169","wikidata_18728","0.9984053144069889"
"steam_games_22153","wikidata_19704","0.9990657288891168"
"steam_games_22152","wikidata_19703","0.9990657288891168"
"steam_games_5027","wikidata_21278","0.9179363025632297"
"steam_games_5026","wikidata_21277","0.9179363025632297"
"steam_games_11201","wikidata_27493","0.9179363025632297"
"steam_games_26741","wikidata_24607","0.9988333540398778"
"steam_games_2613","wikidata_19883","0.9934166885148811"
"steam_games_10875","wikidata_27543","0.9983786083114069"
"steam_games_1581","wikidata_28388","0.8896056745682763"
"steam_games_989","wikidata_4090","0.8894391414493982"
"steam_games_989","wikidata_4089","0.8894391414493982"
"steam_games_670","wikidata_3685","0.8655093268364664"
"steam_games_988","wikidata_4103","0.8668866665845069"
"steam_games_988","wikidata_4088","0.8668866665845069"
"steam_games_1143","wikidata_11206","0.9179363025632297"
"steam_games_14893","wikidata_19865","0.9462140078013509"
"steam_games_8853","wikidata_19996","0.8894391414493982"
"steam_games_138","wikidata_20282","0.9357389024158584"
"steam_games_101","wikidata_7438","0.9462140078013509"
"steam_games_26296","wikidata_353","0.9462140078013509"
"steam_games_1063","wikidata_4937","0.7592634697003364"
"steam_games_32842","wikidata_23694","0.9183661693621752"
"steam_games_822","wikidata_14252","0.8733685227289588"
"steam_games_822","wikidata_14247","0.8733685227289588"
"steam_games_822","wikidata_310","0.8733685227289588"
"steam_games_822","wikidata_316","0.8733685227289588"
"steam_games_822","wikidata_14205","0.8733685227289588"
"steam_games_1168","wikidata_14252","0.9179363025632297"
"steam_games_1168","wikidata_14247","0.9179363025632297"
"steam_games_8479","wikidata_14292","0.9983786083114069"
"steam_games_2742","wikidata_32089","0.9983579092667555"
"steam_games_2742","wikidata_14267","0.9988333540398778"
"steam_games_2742","wikidata_14261","0.9984361562726681"
"steam_games_3441","wikidata_14288","0.9264741297895968"
"steam_games_3441","wikidata_14285","0.9264741297895968"
"steam_games_3441","wikidata_14295","0.9038137830706728"
"steam_games_3441","wikidata_14296","0.9038137830706728"
"steam_games_31971","wikidata_14323","0.9976794978414868"
"steam_games_31971","wikidata_14319","0.9976794978414868"
"steam_games_21018","wikidata_14313","0.9983579092667555"
"steam_games_21018","wikidata_14316","0.9983579092667555"
"steam_games_1647","wikidata_14243","0.9988333540398778"
"steam_games_1647","wikidata_14239","0.9988333540398778"
"steam_games_5815","wikidata_14288","0.8832338605076755"
"steam_games_5815","wikidata_14285","0.8832338605076755"
"steam_games_5815","wikidata_14282","0.9476480605811671"
"steam_games_5815","wikidata_14276","0.9476480605811671"
"steam_games_5815","wikidata_14273","0.9476480605811671"
"steam_games_5815","wikidata_14279","0.9476480605811671"
"steam_games_9461","wikidata_14282","0.9355361828738741"
"steam_games_9461","wikidata_14276","0.9976476391479867"
"steam_games_9461","wikidata_14273","0.9976476391479867"
"steam_games_9461","wikidata_14279","0.9355361828738741"
"steam_games_4728","wikidata_14295","0.9981894957362938"
"steam_games_4728","wikidata_14296","0.9981894957362938"
"steam_games_25425","wikidata_21411","0.9983786083114069"
"steam_games_18109","wikidata_16779","0.9901596230912713"
"steam_games_1214","wikidata_20171","0.8364710011906265"
"steam_games_1213","wikidata_20170","0.8364710011906265"
"steam_games_18107","wikidata_16733","0.9006824519697604"
"steam_games_2470","wikidata_24196","0.9988333540398778"
"steam_games_2471","wikidata_24197","0.9988333540398778"
"steam_games_13950","wikidata_18456","0.8894391414493982"
"steam_games_13949","wikidata_18455","0.8894391414493982"
"steam_games_1573","wikidata_32064","0.9992578957643361"
"steam_games_1574","wikidata_32065","0.9992578957643361"
"steam_games_33405","wikidata_19898","0.9988333540398778"
"steam_games_10765","wikidata_32921","0.9249652871555077"
"steam_games_7351","wikidata_9298","0.8894391414493982"
"steam_games_6774","wikidata_35371","0.9990705872973351"
"steam_games_5369","wikidata_34263","0.8894391414493982"
"steam_games_1855","wikidata_15444","0.9988333540398778"
"steam_games_1863","wikidata_17240","0.9822264306698355"
"steam_games_1863","wikidata_17236","0.9977935384543841"
"steam_games_3782","wikidata_17248","0.7422025980024142"
"steam_games_686","wikidata_18680","0.9983693222756491"
"steam_games_23721","wikidata_21273","0.8894391414493982"
"steam_games_560","wikidata_34621","0.9990106039397058"
"steam_games_561","wikidata_34622","0.9990106039397058"
"steam_games_874","wikidata_2257","0.9988333540398778"
"steam_games_26704","wikidata_8193","0.9983786083114069"
"steam_games_1384","wikidata_27469","0.9990369755016555"
"steam_games_1383","wikidata_27467","0.9990369755016555"
"steam_games_16443","wikidata_16540","0.9252117517464749"
"steam_games_618","wikidata_20853","0.8364710011906265"
"steam_games_618","wikidata_20834","0.959205319918935"
"steam_games_617","wikidata_20834","0.9974523278067401"
"steam_games_2661","wikidata_34735","0.8894391414493982"
"steam_games_2662","wikidata_34736","0.8894391414493982"
"steam_games_324","wikidata_16306","0.8887753166545084"
"steam_games_324","wikidata_16298","0.8887753166545084"
"steam_games_325","wikidata_16300","0.8887753166545084"
"steam_games_325","wikidata_16308","0.8887753166545084"
"steam_games_2080","wikidata_33713","0.9979335505325039"
"steam_games_2081","wikidata_33717","0.9979335505325039"
"steam_games_192","wikidata_26855","0.9179363025632297"
"steam_games_10085","wikidata_32166","0.7191332348758814"
"steam_games_10084","wikidata_32165","0.7191332348758814"
"steam_games_6040","wikidata_32165","0.9992578957643361"
"steam_games_6041","wikidata_32166","0.9992578957643361"
"steam_games_4324","wikidata_26858","0.9986626092444109"
"steam_games_2587","wikidata_28399","0.9982302728912383"
"steam_games_27272","wikidata_32221","0.9974523278067401"
"steam_games_21860","wikidata_32247","0.8894391414493982"
"steam_games_1399","wikidata_32189","0.9462140078013509"
"steam_games_1398","wikidata_32188","0.9462140078013509"
"steam_games_14437","wikidata_32178","0.9986129901957007"
"steam_games_33065","wikidata_35951","0.9983786083114069"
"steam_games_21047","wikidata_32145","0.9214261292522888"
"steam_games_1401","wikidata_32190","0.9462140078013509"
"steam_games_2596","wikidata_32186","0.9992578957643361"
"steam_games_27378","wikidata_32224","0.9983786083114069"
"steam_games_27379","wikidata_32225","0.9983786083114069"
"steam_games_1393","wikidata_31989","0.9462140078013509"
"steam_games_1392","wikidata_31988","0.9462140078013509"
"steam_games_4587","wikidata_31959","0.9179363025632297"
"steam_games_4586","wikidata_31883","0.930645637211738"
"steam_games_20973","wikidata_31902","0.8647833153744248"
"steam_games_16702","wikidata_32079","0.9462140078013509"
"steam_games_9544","wikidata_32233","0.8894391414493982"
"steam_games_9545","wikidata_32234","0.8894391414493982"
"steam_games_14492","wikidata_32036","0.8894391414493982"
"steam_games_9795","wikidata_32207","0.8894391414493982"
"steam_games_8751","wikidata_33621","0.9179363025632297"
"steam_games_730","wikidata_32082","0.9990188434730931"
"steam_games_730","wikidata_32085","0.7859788918584268"
"steam_games_1395","wikidata_31976","0.9462140078013509"
"steam_games_2976","wikidata_32140","0.9988333540398778"
"steam_games_191","wikidata_26854","0.9179363025632297"
"steam_games_12590","wikidata_32193","0.9990369755016555"
"steam_games_12589","wikidata_32192","0.9990369755016555"
"steam_games_6425","wikidata_32173","0.9977989688553801"
"steam_games_6424","wikidata_32172","0.9977989688553801"
"steam_games_1182","wikidata_29079","0.9983827823051932"
"steam_games_1181","wikidata_29081","0.9983827823051932"
"steam_games_31076","wikidata_33847","0.8894391414493982"
"steam_games_18981","wikidata_25428","0.9992578957643361"
"steam_games_3484","wikidata_29050","0.9983468415831542"
"steam_games_3484","wikidata_29048","0.9983468415831542"
"steam_games_3485","wikidata_29055","0.9983468415831542"
"steam_games_3485","wikidata_29043","0.9983468415831542"
"steam_games_2445","wikidata_2091","0.9179363025632297"
"steam_games_2446","wikidata_2092","0.9179363025632297"
"steam_games_473","wikidata_22759","0.9179363025632297"
"steam_games_473","wikidata_22757","0.9179363025632297"
"steam_games_482","wikidata_6211","0.9988333540398778"
"steam_games_482","wikidata_6210","0.9988333540398778"
"steam_games_482","wikidata_6226","0.9988333540398778"
"steam_games_584","wikidata_6211","0.8144324084122703"
"steam_games_584","wikidata_6210","0.8144324084122703"
"steam_games_584","wikidata_6226","0.8144324084122703"
"steam_games_584","wikidata_26351","0.9179363025632297"
"steam_games_37834","wikidata_6240","0.876290208994044"
"steam_games_5393","wikidata_28772","0.9462140078013509"
"steam_games_27144","wikidata_24417","0.7167325438286855"
"steam_games_1453","wikidata_24102","0.9983786083114069"
"steam_games_6847","wikidata_26954","0.9171160848773148"
"steam_games_2684","wikidata_20556","0.9989133983258399"
"steam_games_4368","wikidata_20556","0.9311767043574254"
"steam_games_15636","wikidata_13616","0.7802655362429227"
"steam_games_135","wikidata_30144","0.8914656036420504"
